Date,Open,High,Low,Close,Adj Close,Volume
2018-04-24,10075.000000,10100.000000,9900.000000,9900.000000,9360.674805,1873600
2018-04-25,9900.000000,9900.000000,9900.000000,9900.000000,9360.674805,0
2018-04-26,9900.000000,9900.000000,9900.000000,9900.000000,9360.674805,0
2018-04-27,9900.000000,9900.000000,9900.000000,9900.000000,9360.674805,0
2018-04-30,9600.000000,9725.000000,9550.000000,9650.000000,9124.294922,4755700
2018-05-01,9650.000000,9650.000000,9650.000000,9650.000000,9124.294922,0
2018-05-02,9650.000000,9650.000000,9200.000000,9275.000000,8769.723633,7897000
2018-05-03,9275.000000,9400.000000,8900.000000,9000.000000,8509.704102,8346300
2018-05-04,9025.000000,9075.000000,8900.000000,9000.000000,8509.704102,5891100
2018-05-07,9000.000000,9225.000000,9000.000000,9125.000000,8627.895508,1532500
2018-05-08,9100.000000,9150.000000,8800.000000,8975.000000,8486.066406,3724200
2018-05-09,8725.000000,8975.000000,8625.000000,8950.000000,8592.469727,7568000
2018-05-10,8950.000000,8950.000000,8950.000000,8950.000000,8592.469727,0
2018-05-11,8925.000000,9500.000000,8925.000000,9200.000000,8832.482422,5447000
2018-05-14,9000.000000,9150.000000,8925.000000,9000.000000,8640.471680,3862300
2018-05-15,8850.000000,9000.000000,8825.000000,8900.000000,8544.466797,3391200
2018-05-16,8800.000000,8825.000000,8650.000000,8700.000000,8352.456055,5250100
2018-05-17,8750.000000,8850.000000,8700.000000,8700.000000,8352.456055,4734000
2018-05-18,8825.000000,8900.000000,8675.000000,8700.000000,8352.456055,4609400
2018-05-21,8700.000000,8725.000000,8350.000000,8350.000000,8016.437500,5639000
2018-05-22,8350.000000,8500.000000,8350.000000,8375.000000,8040.439453,3858100
2018-05-23,8400.000000,8450.000000,8250.000000,8300.000000,7968.435059,7681600
2018-05-24,8350.000000,8650.000000,8350.000000,8525.000000,8184.446777,10070100
2018-05-25,8625.000000,8825.000000,8575.000000,8775.000000,8424.459961,5624200
2018-05-28,8800.000000,8950.000000,8725.000000,8750.000000,8400.458984,6744900
2018-05-29,8750.000000,8750.000000,8750.000000,8750.000000,8400.458984,0
2018-05-30,8775.000000,8775.000000,8375.000000,8400.000000,8064.440430,9825300
2018-05-31,8425.000000,8500.000000,8300.000000,8400.000000,8064.440430,13278300
2018-06-01,8400.000000,8400.000000,8400.000000,8400.000000,8064.440430,0
2018-06-04,8450.000000,8700.000000,8450.000000,8675.000000,8328.455078,8816700
2018-06-05,8775.000000,8800.000000,8650.000000,8800.000000,8448.461914,5607400
2018-06-06,8800.000000,8825.000000,8675.000000,8700.000000,8352.456055,5592500
2018-06-07,8725.000000,8750.000000,8575.000000,8725.000000,8376.457031,6402300
2018-06-08,8650.000000,8750.000000,8275.000000,8275.000000,7944.433594,14698400
2018-06-11,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-12,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-13,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-14,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-15,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-18,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-19,8275.000000,8275.000000,8275.000000,8275.000000,7944.433594,0
2018-06-20,8100.000000,8250.000000,7950.000000,8175.000000,7848.428711,18368400
